7.665349711526534549e-01 0.000000000000000000e+00 -6.422025677307749980e-01
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
6.422025677307749980e-01 0.000000000000000000e+00 7.665349711526534549e-01
